Formatstand;Nachrichtentyp;PruefID;Bezeichnung;Segmentinstanzen;Datenelemente;Codewerte;bedingte Segmente;AHB-Zeilen;Quelldatei;Tabellenlayout
202610;Bestellvorgang/REQOTE;35003;Anfrage von Werten;21;51;38;0;91;AHB_REQOTE_1.2_20261001_99991231_20261001_ooox_12214.docx;nested
202610;Bestellvorgang/REQOTE;35004;Anfrage einer Konfiguration;34;80;60;0;147;AHB_REQOTE_1.2_20261001_99991231_20261001_ooox_12214.docx;nested
202610;Bestellvorgang/REQOTE;35005;Anfrage Angebot Änderung Technik;23;56;40;0;97;AHB_REQOTE_1.2_20261001_99991231_20261001_ooox_12214.docx;nested
202610;Bewegungsdaten/MSCONS;13002;Zählerstand (Gas);25;61;109;0;181;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13003;Summen-zeitreihe;16;42;36;0;92;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13005;EEG-Überführungs-ZR;19;50;35;0;100;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13006;Messwert Storno;10;26;29;0;74;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13007;Gasbeschaffenheit;21;53;95;0;157;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13008;"Lastgang
(Gas)";22;54;107;0;171;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13009;Energiemenge (Gas);21;51;105;0;167;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13010;normiertes Profil;15;39;29;0;83;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13011;Profilschar;14;36;28;0;80;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13012;TEP vergh. Werte Referenz-messung;15;39;29;0;83;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13013;marktlokations- scharfe Allokationsliste Gas (MMMA);16;44;32;0;91;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13014;marktlokations- scharfe bilanzierte Menge Strom / Gas (MMMA);14;36;29;0;83;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13015;Arbeit Leistungs-max. Kalenderjahr vor Lieferbeginn;17;43;36;0;94;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13016;Energie-menge u. Leistungs-max. (Strom);20;49;92;0;153;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13017;Zählerstand (Strom);22;53;91;0;158;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13018;Lastgang Messlokation, Netzkoppel-punkt, Netzlokation;21;52;90;0;153;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13019;Energie-menge (Strom);21;50;95;0;158;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13020;Ausfallarbeits-überführungszeitreihe;18;49;37;0;97;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13021;Übermittlung von meteorologischen Daten;17;46;35;0;93;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13022;Redispatch 2.0 Einzelzeitreihe Ausfallarbeit;18;48;36;0;97;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13023;Redispatch 2.0 Ausfallarbeits-summenzeitreihe;16;43;32;0;88;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13025;Lastgang Marktlokation, Tranche;21;52;90;0;153;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13026;EEG-Überführungs-ZR aufgrund Ausfallarbeit;19;51;36;0;101;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13027;Werte nach Typ 2;16;41;32;0;89;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Bewegungsdaten/MSCONS;13028;Grundlage POG-Ermittlung;14;36;27;0;79;AHB_MSCONS_3.2_20261001_99991231_20261001_ooox_12173.docx;nested
202610;Rechnungsstellung/COMDIS;29001;Ablehnung REMADV;14;37;48;0;84;AHB_COMDIS_1.0h_20260401_99991231_20260401_ooox_11922.docx;tabs
202610;Rechnungsstellung/COMDIS;29002;Ablehnung IFTSTA;11;29;26;0;54;AHB_COMDIS_1.0h_20260401_99991231_20260401_ooox_11922.docx;tabs
202610;Rechnungsstellung/INVOIC;31001;Abschlags-rechnung;33;100;74;0;169;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31002;NN-Rechnung;52;142;128;0;271;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31003;WiM-Rechnung;37;112;86;0;190;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31004;Stornorechnung;36;104;92;0;192;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31005;MMM-Rechnung;37;111;82;0;186;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31006;MMM-selbst ausgest. Rechnung;36;109;81;0;183;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31007;Aggreg. MMM-Rechnung;33;96;72;0;164;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31008;Aggreg. MMM-selbst ausgest. Rechnung;33;96;72;0;164;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31009;MSB-Rechnung;36;109;84;0;186;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31010;Kapazitätsrechnung;34;96;69;0;162;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/INVOIC;31011;Rechnung Sonstige Leistung;38;113;85;0;192;AHB_INVOIC_1.0b_20261001_99991231_20261001_ooox_12168.docx;nested
202610;Rechnungsstellung/PRICAT;27001;Übermittlung der Ausgleichs-energiepreise;13;37;28;0;63;AHB_PRICAT_2.1_20261001_99991231_20261001_ooox_12202.docx;nested
202610;Rechnungsstellung/PRICAT;27002;Preisblätter MSB-Leistungen;15;46;60;0;102;AHB_PRICAT_2.1_20261001_99991231_20261001_ooox_12202.docx;nested
202610;Rechnungsstellung/PRICAT;27003;Preisblätter NB-Leistungen;17;46;37;0;85;AHB_PRICAT_2.1_20261001_99991231_20261001_ooox_12202.docx;nested
202610;Rechnungsstellung/REMADV;33001;Bestätigung;15;38;37;0;72;AHB_REMADV_1.0a_20260401_99991231_20260401_ooox_11951.docx;tabs
202610;Rechnungsstellung/REMADV;33002;Abweisung;18;44;66;0;108;AHB_REMADV_1.0a_20260401_99991231_20260401_ooox_11951.docx;tabs
202610;Rechnungsstellung/REMADV;33003;Strom Abweisung Kopf und Summe;21;50;56;0;105;AHB_REMADV_1.0a_20260401_99991231_20260401_ooox_11951.docx;tabs
202610;Rechnungsstellung/REMADV;33004;Strom Abweisung Position;20;48;58;0;105;AHB_REMADV_1.0a_20260401_99991231_20260401_ooox_11951.docx;tabs
202610;Stammdaten/PARTIN;37000;Kommunikationsdaten des LF Strom;53;176;109;0;299;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37001;Kommunikationsdaten des NB Strom;51;173;104;0;290;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37002;Kommunikationsdaten des MSB Strom;42;140;86;0;236;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37003;Kommunikationsdaten des BKV Strom;27;85;56;0;146;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37004;Kommunikationsdaten des BIKO Strom;24;74;50;0;128;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37005;Kommunikationsdaten des ÜNB Strom;39;129;80;0;218;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37006;Kommunikationsdaten des ESA Strom;30;96;62;0;164;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37008;Kommunikationsdaten des LF Gas;48;162;98;0;272;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37009;Kommunikationsdaten des NB Gas;48;162;98;0;272;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37010;Kommunikationsdaten des MSB Gas;45;151;92;0;254;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37011;Kommunikationsdaten des MGV Gas;36;118;74;0;200;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37012;Spartenüb. Kommunikationsdaten des NB Gas;24;74;50;0;128;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37013;Spartenüb. Kommunikationsdaten des MSB Gas;24;74;50;0;128;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/PARTIN;37014;Spartenüb. Kommunikationsdaten des MSB Strom;24;74;50;0;128;AHB_PARTIN_1.1_20261001_99991231_20261001_ooox_12196.docx;nested
202610;Stammdaten/UTILMD/Gas;44001;Anmeldung NN;45;107;96;0;207;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44002;Bestätigung Anmeldung;97;196;205;0;420;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44003;Ablehnung Anmeldung;17;46;39;0;80;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44004;Abmeldung NN;13;35;35;0;66;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44005;Bestätigung Abmeldung;14;39;37;0;72;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44006;Ablehnung Abmeldung;12;32;32;0;63;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44007;Abmeldung NN vom NB;12;33;25;0;55;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44008;Bestätigung Abmeldung vom NB;13;36;27;0;60;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44009;Ablehnung Abmeldung vom NB;12;32;24;0;55;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44010;Abmelde-anfrage des NB;12;34;30;0;62;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44011;Bestätigung Abmelde-anfrage;12;33;27;0;58;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44012;Ablehnung Abmelde-anfrage;11;30;25;0;54;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44013;Anmeldung EOG;98;212;220;0;452;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44014;Bestätigung EOG Anmeldung;96;194;210;0;423;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44015;Ablehnung EOG Anmeldung;13;34;36;0;68;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44016;Kündigung beim alten Lieferanten;19;50;36;0;85;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44017;Bestätigung Kündigung;18;51;35;0;85;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44018;Ablehnung Kündigung;16;44;34;0;73;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44019;Bestands-liste zugeordnete Marktlokationenen;29;77;65;0;141;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44020;Änderungs-meldung zur Bestands-liste;32;81;69;0;149;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44021;Antwort auf Änderungs-meldung zur Bestands-liste;31;78;66;0;144;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44022;Anfrage nach Stornierung;10;27;23;0;49;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44023;Bestätigung Anfrage Stornierung;10;28;24;0;50;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44024;Ablehnung Anfrage Stornierung;11;30;25;0;53;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44035;Antwort auf die Geschäftsdatenanfrage;85;155;177;0;358;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44036;Informationsmeldung über existierende Zuordnung;11;30;24;0;54;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44037;Informationsmeldung zur Beendigung der Zuordnung;11;31;24;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44038;Informationsmeldung zur Aufhebung einer zuk. Zuordnung;12;34;29;0;60;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44039;Kündigung MSB;16;44;32;0;76;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44040;Bestätigung Kündigung MSB;19;51;36;0;87;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44041;Ablehnung Kündigung MSB;14;39;31;0;66;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44042;Anmeldung MSB;19;59;41;0;100;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44043;Bestätigung Anmeldung MSB;68;137;144;0;294;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44044;Ablehnung Anmeldung MSB;11;30;25;0;54;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44051;Ende MSB;11;31;29;0;57;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44052;Bestätigung Ende MSB;13;36;32;0;65;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44053;Ablehnung Ende MSB;11;30;28;0;57;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44060;Antwort auf die Geschäftsdatenanfrage;61;110;125;0;251;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44101;Stammdaten zur Messlokation;13;40;31;0;66;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44102;Aktualisierte Stammdaten zur Messlokation;13;37;31;0;64;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44103;Stammdaten zur Markt-lokation;25;67;59;0;121;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44104;Aktualisierte Stammdaten zur Markt-lokation;25;64;59;0;119;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44105;Ablehnung auf Stammdaten zur Markt-lokation;12;33;28;0;59;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44109;Nicht bila.rel. Änderung vom LF;18;50;37;0;86;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44111;Antwort auf Änderung vom LF;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44112;Nicht bila.rel. Änderung vom NB;45;111;93;0;208;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44113;Nicht bila.rel. Änderung vom NB;24;71;51;0;121;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44115;Antwort auf Änderung vom NB;11;30;24;0;53;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44116;Änderung vom MSB mit Abhängig keiten;49;86;108;0;204;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44117;Änderung vom MSB mit Abhängig keiten;44;78;98;0;188;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44119;Antwort auf Änderung vom MSB;11;30;24;0;53;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44120;Bila.rel. Änderung vom LF;13;34;26;0;59;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44121;Antwort auf Änderung vom LF;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44123;Bila.rel. Änderung vom NB mit Abhängigkeiten;20;50;45;0;95;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44124;Antwort auf Änderung vom NB;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44137;Nicht bila.rel. Anfrage an LF;18;50;37;0;86;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44138;Antwort auf Anfrage;20;55;40;0;94;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44139;Nicht bila.rel. Anfrage an NB;46;112;94;0;211;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44140;Nicht bila.rel. Anfrage an NB;24;71;50;0;120;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44142;Antwort auf Anfrage;50;122;102;0;229;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44143;Anfrage an MSB mit Abhängig-keiten;44;78;98;0;188;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44145;Antwort auf Anfrage;46;83;101;0;196;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44146;Ablehnung der Anfrage;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44147;Anfrage an MSB mit Abhängig-keiten;44;78;98;0;188;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44148;Anfrage an MSB mit Abhängig-keiten;49;86;108;0;204;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44149;Antwort auf Anfrage;51;91;111;0;212;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44150;Bila.rel. Anfrage an LF;13;34;26;0;59;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44151;Antwort auf Anfrage;15;39;29;0;67;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44152;Ablehnung der Anfrage;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44156;Bila.rel. Anfrage an NB mit Abhängigkeiten;20;50;45;0;95;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44157;Antwort auf Anfrage;22;55;48;0;103;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44159;Änderung vom MSB ohne Abhängigkeiten;16;56;35;0;89;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44160;Änderung vom MSB ohne Abhängigkeiten;13;40;28;0;65;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44161;Antwort auf Änderung;11;30;24;0;53;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44162;Anfrage an MSB ohne Abhängigkeiten;13;40;28;0;65;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44163;Antwort auf Anfrage;15;45;31;0;73;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44164;Ablehnung Anfrage;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44165;Nicht bila.rel. Anfrage an MSB ohne Abhängigkeiten;13;40;28;0;65;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44166;Nicht bila.rel. Anfrage an MSB ohne Abhängigkeiten;16;56;35;0;89;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44167;Antwort auf Anfrage;18;61;38;0;97;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44168;Verpflicht-ungsanfrage / Aufforderung;69;144;149;0;307;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44169;Bestätigung Verpflicht-ungsanfrage;69;139;145;0;298;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44170;Ablehnung Verpflicht-ungsanfrage;11;30;25;0;54;AHB_UTILMD_G1.2_20261001_99991231_20260629_xoxx_12264.docx;nested
202610;Stammdaten/UTILMD/Gas;44175;Änderung der Marktlokations-struktur;11;31;24;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44176;Antwort auf Änderung der Marktlokations-struktur;13;36;27;0;60;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44180;Anfrage der Markt-lokations-struktur;11;31;24;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44181;Antwort auf Anfrage der Markt-lokations-struktur;13;36;27;0;60;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44182;Ablehnung der Anfrage der Markt-lokations-struktur;11;30;23;0;52;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Gas;44183;Ende MSB von NB;10;28;22;0;48;AHB_UTILMD_G1.2_20261001_99991231_20261001_ooox_12219.docx;nested
202610;Stammdaten/UTILMD/Strom;55001;Anmeldung verb. MaLo;29;67;69;3;143;AHB_UTILMD_S2.2_20261001_99991231_20261001_ooox_12220.docx;tabs
202610;Stammdaten/UTILMD/Strom;55002;Bestätigun g Anmeldung verb. MaLo;35;76;69;3;154;AHB_UTILMD_S2.2_20261001_99991231_20261001_ooox_12220.docx;tabs
202610;Stammdaten/UTILMD/Strom;55003;Ablehnung Anmeldung verb. MaLo;17;47;38;0;80;AHB_UTILMD_S2.2_20261001_99991231_20261001_ooox_12220.docx;tabs
202610;Stammdaten/UTILMD/Strom;55004;Abmeldung;13;35;38;2;72;AHB_UTILMD_S2.2_20261001_99991231_20261001_ooox_12220.docx;tabs
202610;Stammdaten/UTILMD/Strom;55005;Bestätigun g Abmeldung;12;34;34;0;64;AHB_UTILMD_S2.2_20261001_99991231_20261001_ooox_12220.docx;tabs
